doi,best_oa_evidence,best_oa_host,best_oa_license,best_oa_url,best_oa_url_is_pdf,best_oa_version,data_standard,doi_url,genre,is_oa,journal_is_oa,journal_issns,journal_name,published_date,publisher
10.1371/journal.pone.0156326,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0156326,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0156326,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,26/05/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0156406,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0156406,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0156406,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,25/05/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0156408,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0156408,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0156408,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,31/05/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0156424,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0156424,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0156424,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,02/06/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0156434,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0156434,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0156434,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,16/06/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0156558,open (via free pdf),publisher,,http://doi.org/10.1371/journal.pone.0156558,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0156558,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,27/05/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0156600,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0156600,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0156600,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,03/06/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0156720,open (via free pdf),publisher,,http://doi.org/10.1371/journal.pone.0156720,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0156720,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,08/06/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0156810,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0156810,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0156810,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,22/06/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0156815,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0156815,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0156815,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,03/06/2016,Public Library of Science (PLoS)
